region;culture;Date;Production en tonne;Superficie en ha;Rendement kg/ha
OUSSOUYE;ARACHIDE;2020;1426.08054154162;1418.13896334688;1005.6
OUSSOUYE;ARACHIDE;2021;4060.90005243879;3487.51133828816;1164.412
OUSSOUYE;ARACHIDE;2022;1777.87874357206;1975.42082619118;900
OUSSOUYE;SORGHO;2021;150;;
OUSSOUYE;RIZ;2017;34123.2171669;13147.93;2595.33
OUSSOUYE;RIZ;2018;38500;14000;2750
OUSSOUYE;RIZ;2019;29186.531872;13896.246;2100.31773127793
OUSSOUYE;RIZ;2020;70066.80384;23919.4352;2929.28337371444
OUSSOUYE;RIZ;2021;38987.0515494;15893;2453.0958
OUSSOUYE;RIZ;2022;55799.91475;20651.65;2701.95915338484
OUSSOUYE;MIL;2017;171.206632055166;342.413264110332;500
OUSSOUYE;MIL;2018;225.992754312819;376.654590521365;600
OUSSOUYE;MIL;2019;112.5;250;450
OUSSOUYE;MIL;2020;626.106;698;897
OUSSOUYE;MIL;2021;281.441903467832;432.246341070884;651.1146
OUSSOUYE;MIL;2022;337.949924595703;419.813570926339;805
OUSSOUYE;NIEBE;2017;273.297768941327;683.244422353316;400
OUSSOUYE;NIEBE;2018;300.627545835459;751.568864588648;400
OUSSOUYE;NIEBE;2019;210;700;300
OUSSOUYE;NIEBE;2020;187.399936381473;480.512657388393;390
OUSSOUYE;NIEBE;2021;261.779714711384;551.115188866071;475
OUSSOUYE;NIEBE;2022;220.446075546429;551.115188866071;400
OUSSOUYE;MANIOC;2017;90;100;9000
OUSSOUYE;MANIOC;2018;900;100;9000
OUSSOUYE;MANIOC;2019;422.94;70;6042
OUSSOUYE;MANIOC;2020;1172.58636;120;9771.553
OUSSOUYE;MANIOC;2021;1950.48;216.72;9000
OUSSOUYE;MANIOC;2022;1965.44;236.8;8300
OUSSOUYE;MAIS;2017;70;100;700
OUSSOUYE;MAIS;2018;74.25;110;675
OUSSOUYE;MAIS;2019;40;80;500
OUSSOUYE;MAIS;2020;542.01;580;934.5
OUSSOUYE;MAIS;2021;222.603276;196;1135.731
OUSSOUYE;MAIS;2022;209.524;196;1069
ZIGUINCHOR;ARACHIDE;2017;7308.17073476366;5922.34257274202;1234
ZIGUINCHOR;ARACHIDE;2018;10308.28058;5317;1938.74
ZIGUINCHOR;ARACHIDE;2019;4992;4800;1040
ZIGUINCHOR;ARACHIDE;2020;5327.6611251926;3725.63715048433;1430
ZIGUINCHOR;ARACHIDE;2021;6234.31340360684;4268.59594464527;1460.5068
ZIGUINCHOR;ARACHIDE;2022;6008.49493080659;4806.79594464527;1250
ZIGUINCHOR;SORGHO;2017;231.9653;244.174;950
ZIGUINCHOR;SORGHO;2018;268.5914;268.5914;1000
ZIGUINCHOR;SORGHO;2019;162.5;250;650
ZIGUINCHOR;SORGHO;2020;284.435;349;815
ZIGUINCHOR;SORGHO;2021;265.965481152;272.95308;974.4
ZIGUINCHOR;SORGHO;2022;271.4140184;276.95308;980
ZIGUINCHOR;RIZ;2017;51700.4895769;15170.3314486209;3408
ZIGUINCHOR;RIZ;2018;54250;15500;3500
ZIGUINCHOR;RIZ;2019;27340.4924098242;10823.3862897242;2526.05715789536
ZIGUINCHOR;RIZ;2020;43503.7735123607;14815.943547669;2936.28099839819
ZIGUINCHOR;RIZ;2021;31161.4104528;12462;2500.5144
ZIGUINCHOR;RIZ;2022;43219.26;16235.1;2662.08769887466
ZIGUINCHOR;MIL;2017;225;300;750
ZIGUINCHOR;MIL;2018;300.053852459016;330;909.254098360656
ZIGUINCHOR;MIL;2019;165.2;280;590
ZIGUINCHOR;MIL;2020;1519.392;1568;969
ZIGUINCHOR;MIL;2021;678.221776124406;660.151777019033;1027.37249180328
ZIGUINCHOR;MIL;2022;685.653;627.6;1092.5
ZIGUINCHOR;NIEBE;2017;50.388217252569;83.9803620876149;600
ZIGUINCHOR;NIEBE;2018;102;170;600
ZIGUINCHOR;NIEBE;2019;74.4;155;480
ZIGUINCHOR;NIEBE;2020;86.8625088156835;162.056919432245;536
ZIGUINCHOR;NIEBE;2021;94.6;172;550
ZIGUINCHOR;NIEBE;2022;142.663158051813;148.607456303972;960
ZIGUINCHOR;MANIOC;2017;209;19;11000
ZIGUINCHOR;MANIOC;2018;209;19;11000
ZIGUINCHOR;MANIOC;2019;768.4;80;9605
ZIGUINCHOR;MANIOC;2020;680.422512;66;10309.432
ZIGUINCHOR;MANIOC;2021;672.6696;67.26696;10000
ZIGUINCHOR;MANIOC;2022;672.6696;67.26696;10000
ZIGUINCHOR;MAIS;2017;2205.16893187236;853.393549486209;2584
ZIGUINCHOR;MAIS;2018;2425.6858250596;938.732904434829;2584
ZIGUINCHOR;MAIS;2019;1606.5;850;1890
ZIGUINCHOR;MAIS;2020;1735.23613666667;889;1951.89666666667
ZIGUINCHOR;MAIS;2021;1585.83948483268;759.079449214734;2089.1614
ZIGUINCHOR;MAIS;2022;2944.1;998;2950
